FECHA,ATM,AGU,LDO,MIR,CEN,OBL,PIN,TLA,SFE,VAL
2018-01-11,1383.9702380952374,1017.8809523809529,1239.5785714285712,829.6111111111101,,982.178571428571,1147.6785714285716,1313.630952380953,1455.7380952380952,954.1648484848496
2018-01-12,1479.5595238095234,1030.5833333333337,1254.4464285714282,847.9916666666654,,1075.2321428571422,1246.2321428571433,1369.9166666666674,1525.6607142857142,1052.7998106060618
2018-01-13,1541.333333333333,1077.5535714285718,1267.6369047619046,751.3958333333317,,1047.6249999999993,1391.7023809523812,1452.2916666666674,1624.047619047619,1251.9969696969715
2018-01-14,1507.0416666666663,1057.8511904761906,1228.3392857142853,941.0833333333312,,1111.8214285714278,1293.934523809524,1388.8690476190484,1549.6071428571427,1643.745454545457
2018-01-15,1545.1309523809525,1060.5059523809525,1164.0773809523807,524.5416666666637,2371.727272727275,1120.3154761904755,1374.619047619048,1409.6666666666677,1661.7246376811593,2830.400000000005
2018-01-16,1571.232142857143,1064.0595238095243,1207.5119047619046,1012.9204545454518,1619.9747474747485,1186.7976190476184,1351.6726190476193,1440.154761904763,1670.6174948240164,2830.400000000005
2018-01-17,1597.9940476190477,1044.2023809523814,1155.5238095238092,1116.732954545452,1619.9747474747485,1243.6666666666658,1295.5952380952383,1416.1904761904773,1689.0520186335405,
2018-01-18,1561.6845238095236,1054.8809523809527,1109.238095238095,839.9191919191903,1132.7956649831658,1249.4404761904752,1286.3214285714287,1339.5892857142867,1660.7960662525882,1786.0625000000045
2018-01-19,1458.1845238095234,1044.14880952381,1069.7738095238092,939.241477272726,1025.544665404041,1152.3690476190466,1190.8452380952383,1261.565476190477,1577.0341614906836,1837.4479166666686
2018-01-20,1382.1547619047615,971.7738095238099,1035.0773809523807,912.0348484848477,957.0857323232328,1085.5714285714273,1018.8452380952384,1134.9464285714296,1476.0341614906838,1847.8263888888903
2018-01-21,1420.696428571428,973.3750000000005,1086.3511904761901,883.3093434343427,920.6756102693606,1066.7976190476177,1140.4226190476195,1262.1666666666679,1565.0877329192554,1908.7343750000007
2018-01-22,1385.0952380952374,998.8988095238097,1154.0297619047612,958.4318181818176,667.4155092592597,1131.544047619046,1089.464285714286,1297.500000000001,1502.2119565217397,1992.2875000000004
2018-01-23,1318.5952380952374,997.8809523809525,1133.0952380952374,853.4783549783543,551.475694444445,994.6571428571415,1086.6547619047624,1280.904761904763,1437.509575569359,2022.885416666667
2018-01-24,1195.9583333333328,992.3035714285717,1121.8630952380945,788.19264069264,510.3601190476195,908.3178571428557,1081.3571428571433,1227.595238095239,1392.892598343686,1974.0029761904766
2018-01-25,1109.0146103896097,995.9523809523813,1126.2023809523805,748.4545454545446,557.1547619047623,866.1095238095224,1011.2857142857148,1193.4166666666677,1313.7259316770194,1977.2440476190477
2018-01-26,1106.9337121212113,1006.7619047619049,1153.0595238095234,655.6130952380944,524.0000000000003,859.4607142857128,1041.6250000000002,1209.327380952382,1306.3449792960669,1976.0000000000005
2018-01-27,1090.21212121212,1018.9583333333336,1171.4821428571424,610.297619047618,462.38095238095286,866.680952380951,1055.994047619048,1282.3333333333344,1275.2722567287785,1996.7857142857147
2018-01-28,1046.4839015151501,1017.2678571428572,1103.9761904761901,596.1406926406916,416.6250000000005,795.6392857142845,946.2261904761908,1086.4226190476202,1172.5341614906833,1951.089285714286
2018-01-29,905.8118686868669,955.9285714285716,902.2559523809522,484.77759740259637,345.60714285714334,656.142857142856,791.2857142857146,937.1071428571439,1025.1495859213253,1674.8928571428576
2018-01-30,615.9469696969671,898.5119047619049,863.2777777777775,462.0817099567089,379.4345238095243,656.2380952380939,649.3095238095241,850.2261904761915,918.3757763975159,1421.3869047619053
2018-01-31,563.7272727272676,957.9940476190478,849.208333333333,450.36616161616035,357.49512987013037,667.9523809523796,621.541666666667,860.4940476190486,864.0106107660458,1283.3214285714291
2019-01-01,2077.499999999995,993.1250000000001,1016.933333333333,642.9633838383825,336.0776515151522,788.6488095238083,1036.7619047619053,1188.857142857144,873.4498792270533,1149.8750000000005
2019-01-02,1616.4374999999977,962.7976190476193,994.8749999999999,684.7853535353523,308.95151515151593,815.0476190476178,1103.446428571429,1177.1428571428582,823.0148550724639,983.7023809523815
2019-01-03,1457.9166666666652,973.5535714285717,994.2666666666667,751.1186868686858,323.2102272727282,809.035714285713,1100.5357142857147,1043.4166666666679,742.5729166666669,765.6488095238101
2019-01-04,1405.3645833333323,1002.2678571428573,1125.125,824.6603535353526,291.50252525252654,851.7321428571415,1181.5892857142862,1182.7738095238105,656.5972222222224,568.4226190476196
2019-01-05,1390.6249999999993,1026.0238095238099,1413.725,891.5145202020192,259.73295454545644,892.083333333332,1318.7797619047624,1304.1071428571438,687.9375000000003,601.9285714285719
2019-01-06,1292.944444444444,1018.8869047619052,1387.2569444444443,951.4861111111101,110.09090909091285,882.3392857142843,1399.6811594202902,1356.92261904762,798.7916666666673,574.6547619047623
2019-01-07,1272.3273809523803,955.4761904761907,1389.827380952381,955.4761904761896,,889.0119047619033,1552.3716356107666,1456.3809523809534,,507.07142857142895
2019-01-08,1185.4583333333328,937.2321428571431,1292.9226190476188,937.232142857142,,859.3214285714271,1289.4371118012427,1213.3095238095248,,451.94047619047655
2019-01-09,1220.2202380952374,986.3333333333335,1220.8869047619044,986.3333333333323,,812.5178571428557,1201.5740165631476,1167.7083333333346,,429.5892857142861
2019-01-10,1167.589285714285,991.3333333333335,1184.5476190476186,991.3333333333323,1289.6666666666708,778.3988095238082,1118.4013975155283,1144.1488095238108,,386.0238095238099
2019-01-11,1109.265873015872,956.4285714285717,1156.678571428571,956.4285714285704,1250.4791666666688,751.130952380951,1059.663302277433,1105.9880952380965,,338.244047619048
2019-01-12,1050.6646825396817,950.7857142857146,1125.071428571428,950.7857142857133,1181.1250000000016,739.2023809523797,1058.9371118012425,1041.4940476190488,,291.52976190476227
2019-01-13,1052.5515873015868,967.9821428571431,1099.4285714285709,967.982142857142,1220.8794642857154,747.017857142856,1081.4880952380954,1041.94642857143,,308.92942176870787
2019-01-14,1036.6855158730152,941.0059523809525,1024.1785714285709,941.0059523809514,1140.9257936507945,721.2797619047607,1045.4577922077926,952.6845238095253,,365.0008503401364
