,Contaminante,Fecha,aqip_median,cdmx_median
2598,PM25,2019-01-10,20.183673469387763,22.58333333333333
2599,PM25,2019-02-06,30.16938775510204,34.333333333333336
2600,PM25,2019-01-11,23.03673469387755,23.54166666666667
2601,PM25,2019-01-27,12.0,12.583333333333336
2602,PM25,2019-01-29,22.085714285714282,23.14583333333333
2603,PM25,2019-02-19,11.04,11.727272727272727
2604,NO2,2019-01-19,21.623999999999995,24.047619047619047
2605,NO2,2019-01-22,26.606000000000005,33.416666666666664
2606,NO2,2019-01-30,19.715999999999998,25.021739130434785
2607,NO2,2019-02-01,26.606000000000005,31.08333333333333
2608,NO2,2019-02-07,25.546000000000006,31.2
2609,NO2,2019-03-02,14.628000000000002,24.66666666666667
2610,NO2,2019-01-06,24.592,30.354166666666664
2611,NO2,2019-01-10,19.715999999999998,21.125
2612,NO2,2019-01-26,18.656,21.08333333333333
2613,NO2,2019-02-22,14.734000000000002,18.0
2614,NO2,2019-03-11,18.762,24.829166666666666
2615,NO2,2019-03-14,19.715999999999998,24.142857142857146
2616,NO2,2019-03-19,17.701999999999995,18.91304347826087
2617,NO2,2019-03-31,14.734000000000002,19.217391304347824
2618,NO2,2018-12-31,18.656,21.586956521739136
2619,NO2,2019-01-27,11.871999999999998,15.75
2620,NO2,2019-02-15,23.638,29.291666666666664
2621,NO2,2019-02-19,18.444000000000003,19.0
2622,NO2,2019-03-01,31.482,30.04347826086957
2623,NO2,2019-03-05,21.623999999999995,24.0
2624,NO2,2019-03-12,21.623999999999995,23.20833333333333
2625,NO2,2019-01-01,18.974,23.833333333333336
2626,NO2,2019-01-08,30.528,33.04166666666667
2627,NO2,2019-02-06,27.56,35.734523809523814
2628,NO2,2019-03-13,19.715999999999998,22.782608695652176
2629,NO2,2019-03-27,14.734000000000002,18.95833333333333
2630,NO2,2019-03-29,24.592,30.33333333333333
2631,NO2,2019-01-05,29.468000000000004,33.35416666666667
2632,NO2,2019-01-12,25.546000000000006,27.56521739130435
2633,NO2,2019-02-24,13.78,15.952380952380953
2634,NO2,2019-02-27,20.67,22.8125
2635,NO2,2019-02-28,24.486000000000004,29.52083333333333
2636,NO2,2019-01-07,23.638,31.023809523809533
2637,NO2,2019-01-28,23.638,26.70833333333333
2638,NO2,2019-02-03,22.578000000000007,29.625
2639,NO2,2019-02-23,14.84,15.91304347826087
2640,NO2,2019-01-02,26.393999999999995,31.666666666666664
2641,NO2,2019-02-14,21.623999999999995,25.26515151515152
2642,NO2,2019-03-15,16.748,20.14583333333333
2643,NO2,2019-03-16,17.701999999999995,20.041666666666668
2644,NO2,2019-01-31,21.306000000000004,26.714285714285715
2645,NO2,2019-02-05,26.606000000000005,33.608695652173914
2646,NO2,2019-02-20,15.794,18.1875
2647,NO2,2019-02-26,19.715999999999998,22.83333333333333
2648,NO2,2019-03-23,16.642,19.875
2649,NO2,2019-03-30,21.623999999999995,26.54166666666667
2650,NO2,2019-01-29,24.592,28.0
2651,NO2,2019-02-12,19.715999999999998,23.128571428571423
2652,NO2,2019-02-18,19.928,25.857142857142854
2653,NO2,2019-03-04,22.578000000000007,26.3125
2654,NO2,2019-01-16,23.638,26.125
2655,NO2,2019-02-04,21.623999999999995,27.395833333333336
2656,NO2,2019-02-08,14.734000000000002,17.875
2657,NO2,2019-03-06,21.623999999999995,23.65217391304348
2658,NO2,2019-01-13,12.826,14.11904761904762
2659,NO2,2019-01-17,25.546000000000006,28.91666666666667
2660,NO2,2019-01-18,22.578000000000007,26.0
2661,NO2,2019-01-25,21.623999999999995,25.42857142857143
2662,NO2,2019-02-25,18.656,23.33333333333333
2663,NO2,2019-03-08,18.656,26.714285714285715
2664,NO2,2019-01-03,35.404,38.80163043478261
2665,NO2,2019-01-20,14.204,19.229166666666664
2666,NO2,2019-03-17,19.715999999999998,21.64583333333333
2667,NO2,2019-03-24,13.78,17.541666666666668
2668,NO2,2019-01-09,25.546000000000006,27.95833333333333
2669,NO2,2019-01-14,17.701999999999995,19.25
2670,NO2,2019-01-23,24.592,27.79166666666667
2671,NO2,2019-02-09,17.701999999999995,20.875
2672,NO2,2019-02-21,12.826,13.625
2673,NO2,2019-03-22,18.656,20.5
2674,NO2,2019-01-24,23.638,27.08695652173913
2675,NO2,2019-03-03,14.734000000000002,22.45833333333333
2676,NO2,2019-03-09,19.715999999999998,23.91666666666667
2677,NO2,2019-03-18,13.78,15.3125
2678,NO2,2019-03-20,17.701999999999995,18.92857142857143
2679,NO2,2019-03-25,15.794,21.782608695652176
2680,NO2,2019-01-15,21.623999999999995,26.9375
2681,NO2,2019-01-21,29.468000000000004,34.770833333333336
2682,NO2,2019-02-02,26.606000000000005,33.75
2683,NO2,2019-02-11,22.578000000000007,25.869565217391308
2684,NO2,2019-03-07,20.67,26.347826086956523
2685,NO2,2019-03-26,13.78,20.857142857142858
2686,NO2,2019-03-21,16.96,20.20833333333333
2687,NO2,2019-01-04,33.39,36.47916666666666
2688,NO2,2019-01-11,22.578000000000007,25.95833333333333
2689,NO2,2019-02-10,18.656,21.083333333333336
2690,NO2,2019-02-13,23.108,27.125
2691,NO2,2019-02-16,22.472,27.0
2692,NO2,2019-02-17,17.596,21.08695652173913
2693,NO2,2019-03-10,16.748,21.58333333333333
2694,NO2,2019-03-28,19.715999999999998,24.145833333333336
2695,PM10,2019-05-12,95.40816326530613,90.125
2696,PM10,2019-05-14,91.36734693877553,87.96014492753622
2697,PM10,2019-06-20,39.96,41.8125
2698,PM10,2019-04-25,65.10204081632654,74.91666666666667
2699,PM10,2019-04-30,45.36,45.714285714285715
2700,PM10,2019-04-28,57.020408163265316,61.0
2701,PM10,2019-05-29,55.0,59.33333333333334
2702,PM10,2019-05-31,41.04,39.0
2703,PM10,2019-06-11,21.6,21.461956521739133
2704,PM10,2019-04-07,44.28,43.52083333333333
2705,PM10,2019-04-15,73.18367346938777,75.33928571428572
2706,PM10,2019-05-25,48.6,52.25
2707,PM10,2019-06-08,30.24,31.21867007672634
2708,PM10,2019-06-18,31.32,35.833333333333336
2709,PM10,2019-06-23,32.4,31.532608695652176
2710,PM10,2019-04-09,32.4,32.56521739130435
2711,PM10,2019-04-14,75.20408163265307,70.91666666666666
2712,PM10,2019-06-02,14.04,15.737967914438505
2713,PM10,2019-06-16,31.32,34.95
2714,PM10,2019-06-21,34.56,37.97934782608697
2715,PM10,2019-04-04,51.84,53.97916666666667
2716,PM10,2019-04-08,50.76,53.36775362318841
2717,PM10,2019-05-21,63.08163265306122,66.125
2718,PM10,2019-05-27,46.44,47.19047619047619
2719,PM10,2019-04-13,48.6,45.25
2720,PM10,2019-04-23,59.04081632653061,66.78260869565217
2721,PM10,2019-04-26,61.061224489795926,61.0
2722,PM10,2019-05-02,38.88,38.833333333333336
2723,PM10,2019-06-04,16.2,19.36842105263158
2724,PM10,2019-04-16,67.12244897959185,70.0625
2725,PM10,2019-04-22,59.04081632653061,62.66666666666667
2726,PM10,2019-05-18,49.68,50.17391304347826
2727,PM10,2019-05-23,57.020408163265316,59.64583333333333
2728,PM10,2019-06-28,24.84,24.023715415019762
2729,PM10,2019-05-10,61.061224489795926,64.0
2730,PM10,2019-05-17,52.92,50.64318181818182
2731,PM10,2019-05-06,59.04081632653061,57.57608695652174
2732,PM10,2019-05-20,52.92,51.70833333333334
2733,PM10,2019-05-24,54.0,51.85416666666667
2734,PM10,2019-06-26,27.0,30.0
2735,PM10,2019-04-17,65.10204081632654,65.72916666666666
2736,PM10,2019-04-20,43.2,40.26086956521739
2737,PM10,2019-05-19,45.36,46.83333333333334
2738,PM10,2019-06-03,21.6,21.834429824561404
2739,PM10,2019-06-17,39.96,40.208333333333336
2740,PM10,2019-06-19,29.16,30.59873188405797
2741,PM10,2019-06-30,23.76,27.19836956521739
2742,PM10,2019-04-05,55.0,56.70833333333334
2743,PM10,2019-04-06,49.68,49.0054347826087
2744,PM10,2019-05-09,61.061224489795926,59.72916666666667
2745,PM10,2019-06-05,21.6,21.5
2746,PM10,2019-06-07,25.92,29.62619047619048
2747,PM10,2019-06-27,23.76,23.3125
2748,PM10,2019-04-21,48.6,46.93452380952381
2749,PM10,2019-04-24,67.12244897959185,65.33333333333333
2750,PM10,2019-04-27,61.061224489795926,62.5
2751,PM10,2019-05-01,29.16,35.71780303030303
2752,PM10,2019-05-05,57.020408163265316,55.95652173913044
2753,PM10,2019-05-08,61.061224489795926,52.6060606060606
2754,PM10,2019-06-13,22.68,22.58210784313725
2755,PM10,2019-04-01,54.0,55.64583333333334
2756,PM10,2019-04-10,48.6,48.95833333333334
2757,PM10,2019-05-11,81.26530612244899,87.375
2758,PM10,2019-06-15,33.48,33.541666666666664
2759,PM10,2019-04-29,61.061224489795926,63.59420289855072
2760,PM10,2019-05-03,50.76,54.33333333333334
2761,PM10,2019-05-13,101.46938775510205,96.20384615384614
2762,PM10,2019-05-26,36.72,38.375
2763,PM10,2019-04-02,57.020408163265316,58.875
2764,PM10,2019-05-07,57.020408163265316,54.00595238095239
2765,PM10,2019-05-22,43.2,49.41666666666666
2766,PM10,2019-06-01,27.0,25.79166666666667
2767,PM10,2019-06-09,29.16,30.29166666666667
2768,PM10,2019-06-10,33.48,35.17391304347826
2769,PM10,2019-06-22,37.8,36.54166666666667
2770,PM10,2019-06-25,20.52,22.380952380952376
2771,PM10,2019-04-18,52.92,48.45833333333334
2772,PM10,2019-04-19,46.44,42.75
2773,PM10,2019-06-29,20.52,17.958333333333336
2774,PM10,2019-05-15,91.36734693877553,85.1304347826087
2775,PM10,2019-05-16,83.28571428571428,82.98822463768116
2776,PM10,2019-06-24,15.12,17.55
2777,PM10,2019-04-11,61.061224489795926,56.75
2778,PM10,2019-05-04,59.04081632653061,64.04166666666667
2779,PM10,2019-05-28,55.0,59.58333333333334
2780,PM10,2019-05-30,55.0,64.20833333333333
2781,PM10,2019-06-06,20.52,23.16666666666667
2782,PM10,2019-06-12,34.56,35.52173913043478
2783,PM10,2019-06-14,21.6,21.65151515151516
2784,PM10,2019-04-03,55.0,56.08333333333334
2785,PM10,2019-04-12,61.061224489795926,61.5
2786,PM25,2019-05-22,23.03673469387755,26.181818181818183
2787,PM25,2019-06-11,10.08,9.955615942028984
2788,PM25,2019-06-27,12.0,10.826086956521738
2789,PM25,2019-04-06,29.218367346938773,29.5625
2790,PM25,2019-04-18,23.03673469387755,24.625
2791,PM25,2019-04-30,28.74285714285714,29.904891304347824
2792,PM25,2019-05-14,61.310204081632655,64.5
2793,PM25,2019-05-16,69.05714285714286,64.10416666666666
2794,PM25,2019-05-31,23.03673469387755,19.52083333333333
2795,PM25,2019-06-22,24.938775510204078,25.09420289855073
2796,PM25,2019-04-09,18.757142857142856,17.916666666666668
2797,PM25,2019-05-01,16.855102040816327,21.875
2798,PM25,2019-05-02,17.80612244897959,18.666666666666668
2799,PM25,2019-05-15,67.12040816326531,65.28623188405797
2800,PM25,2019-05-11,57.43673469387755,68.20833333333334
2801,PM25,2019-05-13,72.93061224489796,77.79166666666667
2802,PM25,2019-05-17,39.967346938775506,34.10416666666667
2803,PM25,2019-05-27,23.03673469387755,23.854166666666664
2804,PM25,2019-04-03,24.938775510204078,28.125
2805,PM25,2019-04-07,23.98775510204081,26.3125
2806,PM25,2019-04-22,30.16938775510204,31.225
2807,PM25,2019-05-06,38.748979591836736,39.08152173913044
2808,PM25,2019-05-30,30.16938775510204,28.82765151515152
2809,PM25,2019-04-21,22.085714285714282,24.3375
2810,PM25,2019-05-03,25.88979591836735,29.875
2811,PM25,2019-06-01,9.12,8.778985507246377
2812,PM25,2019-06-21,22.085714285714282,27.716008771929822
2813,PM25,2019-05-07,32.07142857142857,32.25
2814,PM25,2019-05-18,28.26734693877551,29.347826086956523
2815,PM25,2019-06-23,21.13469387755102,22.676136363636363
2816,PM25,2019-06-25,10.08,13.047619047619047
2817,PM25,2019-04-17,33.497959183673466,33.31359649122807
2818,PM25,2019-04-25,34.92448979591836,40.083333333333336
2819,PM25,2019-04-28,38.748979591836736,39.111111111111114
2820,PM25,2019-06-24,8.16,9.761904761904765
2821,PM25,2019-06-16,18.757142857142856,20.875
2822,PM25,2019-06-20,25.88979591836735,27.97916666666667
2823,PM25,2019-05-23,32.07142857142857,31.16666666666667
2824,PM25,2019-05-24,31.120408163265303,31.625
2825,PM25,2019-05-25,26.84081632653061,27.916666666666664
2826,PM25,2019-06-08,14.953061224489794,19.90909090909091
2827,PM25,2019-06-15,20.183673469387763,21.31340579710145
2828,PM25,2019-06-18,14.953061224489794,16.645833333333336
2829,PM25,2019-04-13,16.855102040816327,20.916666666666664
2830,PM25,2019-06-05,8.88,10.476190476190476
2831,PM25,2019-06-06,13.051020408163266,16.368421052631582
2832,PM25,2019-06-10,14.953061224489794,16.130434782608695
2833,PM25,2019-06-13,11.04,11.208333333333336
2834,PM25,2019-06-14,10.08,11.333333333333336
2835,PM25,2019-06-29,6.0,9.583333333333334
2836,PM25,2019-05-12,74.86734693877553,75.04761904761905
2837,PM25,2019-05-26,18.757142857142856,18.590277777777782
2838,PM25,2019-06-03,10.08,8.208333333333334
2839,PM25,2019-06-04,9.12,9.363636363636363
2840,PM25,2019-04-02,26.84081632653061,29.104166666666664
2841,PM25,2019-05-21,35.906122448979595,33.666666666666664
2842,PM25,2019-06-07,14.953061224489794,18.08333333333333
2843,PM25,2019-04-27,37.93673469387755,40.5
2844,PM25,2019-04-01,28.26734693877551,26.952380952380953
2845,PM25,2019-04-04,30.16938775510204,31.0
2846,PM25,2019-04-11,22.085714285714282,22.58333333333333
2847,PM25,2019-04-26,36.718367346938784,34.458333333333336
2848,PM25,2019-05-28,32.07142857142857,32.041666666666664
2849,PM25,2019-06-19,18.757142857142856,21.1875
2850,PM25,2019-04-08,31.120408163265303,33.479166666666664
2851,PM25,2019-04-14,44.02857142857143,42.29166666666667
2852,PM25,2019-04-19,22.085714285714282,18.95833333333333
2853,PM25,2019-05-05,37.93673469387755,37.20833333333333
2854,PM25,2019-05-29,31.120408163265303,30.5
2855,PM25,2019-06-02,7.2,6.0
2856,PM25,2019-06-09,14.00204081632653,17.863636363636363
2857,PM25,2019-06-12,16.855102040816327,17.91304347826087
2858,PM25,2019-05-04,40.779591836734696,40.125
2859,PM25,2019-05-08,26.84081632653061,30.5
2860,PM25,2019-05-09,32.07142857142857,33.416666666666664
2861,PM25,2019-05-20,31.120408163265303,29.91666666666667
2862,PM25,2019-04-05,31.120408163265303,35.14583333333333
2863,PM25,2019-05-19,26.84081632653061,26.75
2864,PM25,2019-06-26,16.855102040816327,18.58333333333333
2865,PM25,2019-06-30,10.08,16.25
2866,PM25,2019-04-10,23.98775510204081,23.04166666666667
2867,PM25,2019-04-12,22.085714285714282,23.5
2868,PM25,2019-04-23,32.07142857142857,34.958333333333336
2869,PM25,2019-04-29,37.93673469387755,40.00189393939394
2870,PM25,2019-05-10,33.9734693877551,41.857142857142854
2871,PM25,2019-06-17,21.13469387755102,21.166666666666668
2872,PM25,2019-06-28,12.0,11.391304347826088
2873,PM25,2019-04-15,38.748979591836736,40.145833333333336
2874,PM25,2019-04-16,35.906122448979595,36.708333333333336
2875,PM25,2019-04-20,17.80612244897959,17.875
2876,PM25,2019-04-24,34.92448979591836,36.708333333333336
2877,NO2,2019-06-16,11.871999999999998,15.416666666666664
2878,NO2,2019-04-02,20.246,26.16666666666667
2879,NO2,2019-04-08,17.701999999999995,22.0
2880,NO2,2019-04-23,21.623999999999995,27.0
2881,NO2,2019-05-06,13.78,22.316770186335408
2882,NO2,2019-05-14,18.656,29.375
2883,NO2,2019-06-09,9.857999999999999,12.083333333333336
2884,NO2,2019-06-13,11.871999999999998,15.826086956521738
2885,NO2,2019-06-24,15.794,20.833333333333336
2886,NO2,2019-04-20,10.811999999999998,14.404891304347824
2887,NO2,2019-05-03,20.67,29.375
2888,NO2,2019-05-11,14.734000000000002,22.20833333333333
2889,NO2,2019-05-17,19.398000000000003,27.36111111111111
2890,NO2,2019-06-02,6.89,8.479166666666666
2891,NO2,2019-05-28,13.78,19.041666666666664
2892,NO2,2019-06-08,14.734000000000002,20.45833333333333
2893,NO2,2019-06-15,12.826,15.75
2894,NO2,2019-04-15,17.701999999999995,25.145833333333336
2895,NO2,2019-04-28,16.748,22.75
2896,NO2,2019-04-29,22.578000000000007,28.354166666666664
2897,NO2,2019-05-10,13.78,22.45833333333333
2898,NO2,2019-05-26,8.904000000000002,11.5
2899,NO2,2019-06-22,15.794,21.041666666666668
2900,NO2,2019-06-03,10.811999999999998,12.833333333333332
2901,NO2,2019-06-26,18.656,22.625
2902,NO2,2019-06-01,8.904000000000002,10.794642857142858
2903,NO2,2019-06-25,15.794,20.395833333333336
2904,NO2,2019-04-04,17.701999999999995,23.5
2905,NO2,2019-04-05,20.67,26.520833333333336
2906,NO2,2019-04-06,18.656,24.6304347826087
2907,NO2,2019-04-21,11.871999999999998,15.583333333333336
2908,NO2,2019-05-19,8.904000000000002,16.666666666666668
2909,NO2,2019-05-21,14.734000000000002,21.847826086956523
2910,NO2,2019-05-22,14.734000000000002,22.633333333333336
2911,NO2,2019-05-23,13.78,22.381944444444446
2912,NO2,2019-04-03,17.701999999999995,22.045454545454547
2913,NO2,2019-04-16,16.748,21.722222222222218
2914,NO2,2019-04-25,16.748,24.119047619047624
2915,NO2,2019-04-27,17.808000000000003,22.770833333333336
2916,NO2,2019-05-09,12.826,22.82608695652174
2917,NO2,2019-06-19,16.748,22.95833333333333
2918,NO2,2019-04-07,11.871999999999998,19.571428571428573
2919,NO2,2019-04-14,15.794,21.041666666666664
2920,NO2,2019-04-18,12.932,20.065217391304344
2921,NO2,2019-05-15,13.78,22.333333333333336
2922,NO2,2019-05-30,11.871999999999998,17.217391304347828
2923,NO2,2019-06-04,14.734000000000002,19.520833333333336
2924,NO2,2019-04-17,16.748,23.0625
2925,NO2,2019-04-19,7.95,8.785714285714285
2926,NO2,2019-05-01,20.67,19.38095238095238
2927,NO2,2019-05-02,12.826,20.58333333333333
2928,NO2,2019-05-13,15.582,27.142857142857142
2929,NO2,2019-06-12,12.296,15.73809523809524
2930,NO2,2019-06-30,5.6179999999999986,16.0952380952381
2931,NO2,2019-04-11,16.748,22.166666666666664
2932,NO2,2019-04-12,15.794,21.47826086956522
2933,NO2,2019-04-30,17.701999999999995,23.608695652173914
2934,NO2,2019-05-07,13.991999999999996,23.47619047619048
2935,NO2,2019-05-08,11.871999999999998,23.916666666666664
2936,NO2,2019-05-18,13.78,22.78260869565217
2937,NO2,2019-06-11,7.95,10.826086956521738
2938,NO2,2019-06-23,12.826,17.130434782608695
2939,NO2,2019-04-01,14.734000000000002,20.38095238095238
2940,NO2,2019-05-16,18.02,25.29166666666667
2941,NO2,2019-06-17,12.826,16.26086956521739
2942,NO2,2019-05-24,13.78,17.934782608695652
2943,NO2,2019-05-31,10.811999999999998,13.428571428571427
2944,NO2,2019-06-05,16.748,23.021739130434785
2945,NO2,2019-06-18,12.826,19.142857142857142
2946,NO2,2019-06-29,7.102,13.826086956521738
2947,NO2,2019-04-13,13.78,18.952380952380953
2948,NO2,2019-05-04,19.715999999999998,29.25
2949,NO2,2019-05-29,12.826,16.375
2950,NO2,2019-06-14,13.78,18.0
2951,NO2,2019-06-28,10.811999999999998,13.666666666666664
2952,NO2,2019-06-10,9.116,14.0
2953,NO2,2019-04-26,17.701999999999995,19.666666666666668
2954,NO2,2019-05-12,12.826,21.608695652173914
2955,NO2,2019-05-20,12.826,21.79166666666667
2956,NO2,2019-06-06,19.715999999999998,25.66666666666667
2957,NO2,2019-06-07,21.623999999999995,28.08333333333333
2958,NO2,2019-04-10,19.715999999999998,24.541666666666664
2959,NO2,2019-05-27,12.826,17.25
2960,NO2,2019-06-20,18.656,23.95833333333333
2961,NO2,2019-06-27,11.871999999999998,15.041666666666664
2962,NO2,2019-06-21,15.794,21.58333333333333
2963,NO2,2019-04-09,12.826,19.175
2964,NO2,2019-04-22,17.49,26.54166666666667
2965,NO2,2019-04-24,18.656,25.39130434782609
2966,NO2,2019-05-05,12.508000000000004,21.208333333333336
2967,NO2,2019-05-25,10.811999999999998,14.523809523809526
2968,CO,2019-05-19,0.4928,0.2690476190476189
2969,CO,2019-05-24,0.5896000000000001,0.2958333333333334
2970,CO,2019-05-27,0.4928,0.2458333333333333
2971,CO,2019-06-24,0.5896000000000001,0.3976190476190476
2972,CO,2019-04-10,0.5896000000000001,0.375
2973,CO,2019-04-20,0.4928,0.18333333333333332
2974,CO,2019-04-29,0.6864,0.4722826086956521
2975,CO,2019-06-12,0.4928,0.26190476190476186
2976,CO,2019-06-06,0.6864,0.3761904761904762
2977,CO,2019-06-21,0.5896000000000001,0.3416666666666666
2978,CO,2019-04-15,0.6864,0.3625
2979,CO,2019-04-16,0.6248,0.2833333333333334
2980,CO,2019-04-17,0.5896000000000001,0.3374999999999999
2981,CO,2019-04-23,0.6864,0.4514492753623188
2982,CO,2019-05-31,0.4928,0.2523809523809525
2983,CO,2019-06-04,0.5016,0.3166666666666667
2984,CO,2019-06-22,0.5896000000000001,0.2833333333333333
2985,CO,2019-05-17,0.6864,0.34375
2986,CO,2019-05-18,0.5896000000000001,0.2749999999999999
2987,CO,2019-05-21,0.5896000000000001,0.3303030303030303
2988,CO,2019-04-30,0.6864,0.4166666666666666
2989,CO,2019-05-01,0.7392000000000002,0.3261904761904761
2990,CO,2019-06-01,0.396,0.15833333333333335
2991,CO,2019-06-26,0.5984,0.495
2992,CO,2019-06-29,0.396,0.1791666666666667
2993,CO,2019-04-01,0.5896000000000001,0.2904761904761905
2994,CO,2019-04-06,0.6248,0.3458333333333332
2995,CO,2019-04-08,0.5896000000000001,0.3333333333333334
2996,CO,2019-04-28,0.6512,0.3791666666666666
2997,CO,2019-05-07,0.6864,0.4761904761904761
2998,CO,2019-05-23,0.5896000000000001,0.3375
2999,CO,2019-04-07,0.5896000000000001,0.3380952380952381
3000,CO,2019-04-09,0.5544,0.23846153846153845
3001,CO,2019-05-03,0.6864,0.4479166666666666
3002,CO,2019-05-22,0.5896000000000001,0.375
3003,CO,2019-05-28,0.4928,0.2874999999999999
3004,CO,2019-06-13,0.396,0.2104166666666667
3005,CO,2019-06-08,0.5896000000000001,0.4750000000000002
3006,CO,2019-06-09,0.396,0.18750000000000008
3007,CO,2019-04-14,0.6864,0.4208333333333333
3008,CO,2019-05-02,0.4928,0.29375
3009,CO,2019-05-04,0.6864,0.4208333333333333
3010,CO,2019-05-26,0.396,0.12500000000000006
3011,CO,2019-06-05,0.5896000000000001,0.3565217391304348
3012,CO,2019-06-07,0.6864,0.5458333333333333
3013,CO,2019-06-27,0.396,0.2291666666666667
3014,CO,2019-05-20,0.5896000000000001,0.2742424242424243
3015,CO,2019-04-04,0.5896000000000001,0.325
3016,CO,2019-04-11,0.5720000000000001,0.325
3017,CO,2019-04-13,0.5896000000000001,0.31904761904761897
3018,CO,2019-04-25,0.5896000000000001,0.3904761904761904
3019,CO,2019-05-06,0.6864,0.365151515151515
3020,CO,2019-05-12,0.88,0.4583333333333333
3021,CO,2019-04-12,0.5632,0.2704545454545454
3022,CO,2019-04-22,0.6864,0.4104166666666667
3023,CO,2019-06-14,0.4928,0.2291666666666667
3024,CO,2019-05-05,0.5984,0.31666666666666665
3025,CO,2019-05-13,0.88,0.4190476190476191
3026,CO,2019-06-02,0.396,0.13333333333333336
3027,CO,2019-06-18,0.4928,0.21904761904761905
3028,CO,2019-04-18,0.5896000000000001,0.325
3029,CO,2019-04-21,0.4928,0.2541666666666665
3030,CO,2019-04-27,0.5896000000000001,0.3291666666666667
3031,CO,2019-05-10,0.6864,0.4208333333333334
3032,CO,2019-05-15,0.7832000000000001,0.3583333333333333
3033,CO,2019-05-30,0.5896000000000001,0.2807065217391304
3034,CO,2019-04-19,0.396,0.1285714285714286
3035,CO,2019-05-08,0.5896000000000001,0.3708333333333333
3036,CO,2019-06-10,0.396,0.2041666666666666
3037,CO,2019-06-11,0.396,0.14583333333333334
3038,CO,2019-06-15,0.4928,0.2458333333333333
3039,CO,2019-06-19,0.5896000000000001,0.31249999999999994
3040,CO,2019-06-20,0.5896000000000001,0.425
3041,CO,2019-04-03,0.5896000000000001,0.32916666666666666
3042,CO,2019-04-26,0.4928,0.20416666666666672
3043,CO,2019-05-09,0.6512,0.37916666666666665
3044,CO,2019-05-14,0.88,0.4583333333333332
3045,CO,2019-05-25,0.4928,0.205
3046,CO,2019-06-17,0.4928,0.2875
3047,CO,2019-05-29,0.5896000000000001,0.275
3048,CO,2019-06-23,0.5896000000000001,0.25416666666666665
3049,CO,2019-06-28,0.396,0.19545454545454544
3050,CO,2019-06-16,0.4928,0.2541666666666666
3051,CO,2019-06-25,0.5896000000000001,0.3875
3052,CO,2019-04-02,0.5984,0.3458333333333332
3053,CO,2019-04-05,0.6336,0.35625
3054,CO,2019-04-24,0.5896000000000001,0.3999999999999999
3055,CO,2019-05-11,0.8184000000000001,0.4583333333333334
3056,CO,2019-05-16,0.7832000000000001,0.4020833333333331
3057,CO,2019-06-03,0.396,0.2
3058,CO,2019-06-30,0.5544,0.27857142857142864
3059,O3,2019-05-25,34.884,44.47619047619048
3060,O3,2019-06-11,35.424,39.56521739130435
3061,O3,2019-06-30,23.76,35.857142857142854
3062,O3,2019-04-11,39.20399999999999,46.70833333333333
3063,O3,2019-04-23,38.988,41.333333333333336
3064,O3,2019-05-14,37.476,46.79166666666666
3065,O3,2019-05-27,36.071999999999996,47.08333333333334
3066,O3,2019-06-05,15.66,19.05
3067,O3,2019-06-10,41.472,43.58333333333333
3068,O3,2019-04-01,36.828,44.523809523809526
3069,O3,2019-05-08,34.56,33.50996376811594
3070,O3,2019-05-26,36.288,43.66666666666666
3071,O3,2019-06-23,27.648000000000003,31.286561264822137
3072,O3,2019-06-25,19.008,22.384963768115945
3073,O3,2019-06-26,18.035999999999998,23.79166666666667
3074,O3,2019-05-19,49.68,53.0952380952381
3075,O3,2019-04-04,33.696,46.58333333333334
3076,O3,2019-04-09,35.424,39.45833333333333
3077,O3,2019-05-05,38.016,41.333333333333336
3078,O3,2019-04-20,35.424,46.70833333333334
3079,O3,2019-05-23,41.472,50.04166666666666
3080,O3,2019-05-24,37.152,47.52173913043478
3081,O3,2019-06-20,31.212,39.41666666666667
3082,O3,2019-04-02,30.348000000000003,36.083333333333336
3083,O3,2019-04-07,42.444,44.18928571428572
3084,O3,2019-04-08,31.212,43.10416666666667
3085,O3,2019-06-18,33.264,42.89473684210526
3086,O3,2019-06-27,24.624000000000002,28.75
3087,O3,2019-04-12,39.74399999999999,41.54347826086956
3088,O3,2019-05-13,48.38399999999999,52.66071428571429
3089,O3,2019-05-28,40.608,49.29166666666666
3090,O3,2019-04-21,39.96,47.41666666666666
3091,O3,2019-05-17,30.348000000000003,34.625
3092,O3,2019-06-21,31.968000000000004,35.66666666666667
3093,O3,2019-05-18,39.31199999999999,42.45652173913044
3094,O3,2019-05-20,50.976000000000006,56.08333333333334
3095,O3,2019-04-16,41.472,51.1875
3096,O3,2019-04-29,36.288,40.97916666666667
3097,O3,2019-05-15,44.928000000000004,48.125
3098,O3,2019-05-06,39.74399999999999,39.82608695652174
3099,O3,2019-05-21,45.792,56.76190476190475
3100,O3,2019-06-04,13.392000000000001,16.354166666666664
3101,O3,2019-04-26,31.212,44.95833333333334
3102,O3,2019-04-30,29.376,41.10869565217392
3103,O3,2019-05-01,11.556,42.61904761904762
3104,O3,2019-05-11,43.2,51.1875
3105,O3,2019-06-07,15.66,25.95833333333333
3106,O3,2019-06-15,31.968000000000004,40.958333333333336
3107,O3,2019-06-17,34.56,42.26086956521739
3108,O3,2019-06-29,26.028,33.35276679841897
3109,O3,2019-04-03,31.968000000000004,35.416666666666664
3110,O3,2019-04-28,42.55199999999999,52.6875
3111,O3,2019-05-02,41.472,35.208333333333336
