date, pm25, pm10, o3, no2, so2, co
2018/5/27, , 43, , , , 2
2018/5/28, , 41, , , , 2
2018/5/29, , 42, , , , 2
2018/5/30, , 52, , , , 2
2018/5/31, , 61, , , , 2
2018/6/1, , 67, , , , 2
2018/6/2, , 76, , , , 2
2018/6/3, , 65, , , , 2
2018/6/4, , 41, , , , 2
2018/6/5, , 45, , , , 2
2018/6/6, , 58, , , , 2
2018/6/7, , 71, , , , 2
2018/6/8, , 64, , , , 2
2018/6/9, , 62, , , , 2
2018/6/10, , 55, , , , 2
2018/6/11, , 50, , , , 2
2018/6/12, , 70, , , , 2
2018/6/13, , 56, , , , 2
2018/6/14, , 43, , , , 2
2018/6/15, , 33, , , , 2
2018/6/16, , 36, , , , 2
2018/6/17, , 29, , , , 2
2018/6/18, , 23, , , , 2
2018/6/19, , 45, , , , 2
2018/6/20, , 50, , , , 2
2018/6/21, , 55, , , , 2
2018/6/22, , 18, , , , 2
2018/6/23, , 39, , , , 
2018/6/26, , 40, , , , 2
2018/6/27, , 39, , , , 2
2018/6/28, , 33, , , , 2
2018/6/29, , 42, , , , 2
2018/6/30, , 60, , , , 
2018/1/5, , 32, , , , 1
2018/1/6, , 64, , , , 2
2018/1/7, , 100, , , , 2
2018/1/8, , 93, , , , 2
2018/1/9, , 85, , , , 1
2018/1/10, , 75, , , , 2
2018/1/11, , 86, , , , 1
