date, pm25, pm10, o3, no2, so2, co
2019/2/2, , , , , , 
2019/2/3, , , , , , 
2019/2/4, , , , , , 
2019/2/5, , , , , , 
2019/2/6, , , , , , 
2019/2/7, , , , , , 
2019/2/8, , , , , , 
2019/2/9, , , , , , 
2019/2/10, , , , , , 
2019/2/11, , , , , , 
2019/2/12, , , , , , 
2019/2/14, , , , , , 
2019/2/15, , , , , , 
2019/2/16, , , , , , 
2019/2/17, , , , , , 
2019/2/19, , , , , , 
2019/2/20, , , , , , 
2019/2/21, , , , , , 
2019/2/22, , , , , , 
2019/2/23, , , , , , 
2019/2/24, , , , , , 
2019/2/25, , , , , , 
2019/2/26, , , , , , 
2019/2/27, , , , , , 
2019/2/28, , , , , , 
2019/3/1, , , , , , 
2019/3/2, , , , , , 
2019/3/6, , , , , , 
2019/3/7, , , , , , 
2019/3/8, , , , , , 
2019/3/9, , , , , , 
2019/3/10, , , , , , 
2019/3/11, , , , , , 
2019/3/12, , , , , , 
2019/3/13, , , , , , 
2019/3/14, , , , , , 
2019/3/15, , , , , , 
2019/3/16, , , , , , 
2018/10/2, 7, 45, , , , 1
2018/10/3, 9, 55, , , , 1
2018/10/4, 12, 57, , , , 1
2018/10/5, 14, 58, , , , 1
2018/10/6, 11, 48, , , , 1
2018/10/9, 18, 51, , , , 1
2018/10/10, 14, 54, , , , 1
2018/10/11, 13, 24, , , , 1
2018/10/12, 8, 28, , , , 1
2018/10/13, 10, 46, , , , 1
2018/10/14, 17, 48, , , , 1
2018/10/15, 22, 22, , , , 1
2018/10/16, 11, 29, , , , 1
2018/10/17, 13, 37, , , , 1
2018/10/18, 16, 22, , , , 1
2018/10/19, 10, 29, , , , 1
2018/10/20, 12, , , , , 
2018/11/8, 21, 51, , , , 1
2018/11/9, 30, 98, , , , 
2018/11/10, 10, , , , , 1
2018/11/11, 13, , , , , 1
2018/11/12, 32, , , , , 1
2018/11/13, 24, 68, , , , 
2018/11/14, 8, 50, , , , 1
2018/11/15, 16, 125, , , , 1
2018/11/16, 36, 109, , , , 1
2018/11/17, 43, 106, , , , 2
2018/11/18, 56, 100, , , , 1
2018/11/19, 42, 45, , , , 1
2018/11/20, 28, 49, , , , 1
2018/11/21, 24, 52, , , , 1
2018/11/22, 28, 86, , , , 1
2018/11/23, 30, 82, , , , 1
2018/11/24, 39, 143, , , , 2
2018/11/25, 58, 209, , , , 1
2018/11/26, 32, 73, , , , 
2018/11/27, 10, , , , , 
2018/12/4, 23, 52, , , , 1
2018/12/5, 14, 19, , , , 1
2018/12/6, 13, 85, , , , 1
2018/12/7, 33, 78, , , , 1
2018/12/8, 33, 37, , , , 1
2018/12/9, 21, 60, , , , 1
2018/12/10, 31, 90, , , , 1
2018/12/11, 30, 107, , , , 2
2018/12/12, 30, 185, , , , 2
2018/12/13, 56, 54, , , , 1
2018/12/14, 11, 51, , , , 1
2018/12/15, 7, 117, , , , 1
2018/12/16, 31, 174, , , , 2
2018/12/17, 58, 131, , , , 2
2018/12/18, 35, 100, , , , 1
2018/12/19, 44, 113, , , , 1
2018/12/20, 34, 35, , , , 1
2018/12/21, 8, 108, , , , 1
2018/12/22, 27, 134, , , , 2
2018/12/23, 42, 101, , , , 1
2018/12/24, 27, 61, , , , 1
2018/12/25, 42, 120, , , , 2
2018/12/26, 82, 71, , , , 2
2018/12/27, 32, 97, , , , 4
2018/12/28, 34, 93, , , , 5
2018/12/29, 21, 34, , , , 5
2018/12/30, 18, 45, , , , 2
2018/12/31, 27, , , , , 
2018/8/17, 24, 65, , , , 
2018/8/18, 20, 79, , , , 
2018/8/19, 16, 68, , , , 
2018/8/20, 14, 56, , , , 
2018/8/21, 13, 58, , , , 
2018/8/22, 13, 54, , , , 
2018/8/23, 11, 52, , , , 
2018/8/24, 8, 57, , , , 
2018/9/6, 7, 186, , , , 
2018/9/7, 10, 32, , , , 
2018/9/8, 16, 47, , , , 1
2018/9/9, 16, 56, , , , 1
2018/9/10, 12, 25, , , , 1
2018/9/11, 8, 28, , , , 1
2018/9/12, 6, 28, , , , 1
2018/9/13, 10, 43, , , , 1
2018/9/14, 7, 44, , , , 1
2018/9/15, 6, 32, , , , 1
2018/9/16, 20, 52, , , , 1
2018/9/17, 22, 53, , , , 1
2018/9/18, 14, 40, , , , 1
2018/9/19, 17, 44, , , , 1
2018/9/21, 17, 61, , , , 1
2018/9/22, 14, 63, , , , 1
2018/9/23, 8, 32, , , , 1
2018/9/26, 24, 84, , , , 1
2018/9/27, 21, 69, , , , 1
2018/9/28, 5, 27, , , , 1
2018/9/29, 11, 33, , , , 1
2018/9/30, 8, 29, , , , 1
2017/11/10, 1, 45, , , , 
2017/11/15, 1, 57, , , , 
2017/12/16, 1, 25, , , , 
2017/8/18, 8, 56, , , , 
2017/8/19, 8, 64, , , , 
2017/3/9, 9, 43, , , , 1
2020/3/20, , 37, , , , 
2020/2/8, , 36, , , , 
2020/1/1, , 40, , , , 
2020/1/6, , 86, , , , 
2019/12/10, , 85, , , , 
2019/7/2, , 63, , , , 
2019/7/3, , 82, , , , 
2019/7/4, , 92, , , , 
2019/7/5, , 88, , , , 
2019/7/6, , 77, , , , 
2019/7/7, , 52, , , , 
2019/4/1, , , , , , 
2019/5/11, , , , , , 
2019/5/12, , , , , , 
2019/5/13, , , , , , 
2019/5/14, , , , , , 
2019/5/24, , , , , , 
2019/5/25, , , , , , 
2019/5/26, , , , , , 
2019/5/27, , , , , , 
2019/5/28, , , , , , 
2019/5/29, , , , , , 
2019/5/30, , , , , , 
2019/5/31, , , , , , 
2019/6/1, , , , , , 
2019/6/2, , , , , , 
2019/6/3, , , , , , 
2019/6/4, , , , , , 
2019/6/5, , , , , , 
2019/6/6, , , , , , 
2019/6/7, , , , , , 
2019/6/8, , , , , , 
2019/6/9, , , , , , 
2019/6/10, , , , , , 
2019/6/11, , , , , , 
2019/6/12, , , , , , 
2019/6/13, , , , , , 
2019/6/14, , , , , , 
2019/6/16, , , , , , 
2019/6/17, , , , , , 
2019/6/18, , , , , , 
2019/6/19, , , , , , 
2019/6/20, , , , , , 
2019/6/21, , , , , , 
2019/6/22, , , , , , 
2019/6/23, , , , , , 
2019/6/24, , , , , , 
2019/6/25, , , , , , 
2019/6/26, , , , , , 
2019/6/27, , , , , , 
2019/6/28, , 57, , , , 
2019/6/29, , 60, , , , 
2019/6/30, , 62, , , , 
2019/7/1, , 64, , , , 
2019/1/1, , , , , , 
2019/2/13, , , , , , 
2019/2/18, , , , , , 
2019/3/5, , , , , , 
2019/3/17, , , , , , 
2019/3/18, , , , , , 
2019/3/19, , , , , , 
2019/3/20, , , , , , 
2019/3/21, , , , , , 
2019/3/22, , , , , , 
2019/3/23, , , , , , 
2019/3/24, , , , , , 
2019/3/25, , , , , , 
2019/3/26, , , , , , 
2019/3/27, , , , , , 
2019/3/28, , , , , , 
2019/3/29, , , , , , 
2019/3/30, , , , , , 
2019/3/31, , , , , , 
2018/10/1, , 27, , , , 1
2018/10/7, , 51, , , , 1
2018/10/8, , 38, , , , 1
2018/11/7, , 74, , , , 1
2018/12/3, , 83, , , , 1
2018/7/2, , 103, , , , 
2018/7/3, , 113, , , , 
2018/7/4, , 98, , , , 
2018/7/5, , 88, , , , 
2018/7/6, , 79, , , , 
2018/7/7, , 58, , , , 
2018/7/8, , 58, , , , 
2018/7/9, , 55, , , , 
2018/7/10, , 86, , , , 
2018/7/11, , 89, , , , 
2018/7/12, , 81, , , , 
2018/7/13, , 90, , , , 
2018/7/14, , 83, , , , 
2018/7/15, , 66, , , , 
2018/7/16, , 109, , , , 
2018/7/17, , 143, , , , 
2018/7/18, , 103, , , , 
2018/7/19, , 92, , , , 
2018/7/20, , 96, , , , 
2018/7/21, , 89, , , , 
2018/7/22, , 81, , , , 
2018/7/23, , 104, , , , 
2018/7/24, , 90, , , , 
2018/7/25, , 109, , , , 
2018/7/26, , 137, , , , 
2018/7/27, , 85, , , , 
2018/7/28, , 92, , , , 
2018/7/29, , 104, , , , 
2018/7/31, , 68, , , , 
2018/8/1, , 58, , , , 
2018/8/2, , 63, , , , 5
2018/8/3, , 66, , , , 
2018/8/4, , 68, , , , 
2018/8/5, , 74, , , , 
2018/8/6, , 37, , , , 
2018/8/7, , 47, , , , 
2018/8/8, , 47, , , , 
2018/8/9, , 46, , , , 
2018/8/10, , 75, , , , 
2018/8/11, , 69, , , , 
2018/8/12, , 77, , , , 
2018/8/13, , 59, , , , 
2018/8/14, , 74, , , , 
2018/8/15, , 73, , , , 
2018/8/16, , 69, , , , 
2018/8/25, , 32, , , , 
2018/9/20, , 56, , , , 1
2018/9/24, , 41, , , , 1
2018/9/25, , 76, , , , 1
2018/4/2, , 74, , , , 
2018/4/3, , 77, , , , 
2018/4/4, , 89, , , , 
2018/4/5, , 78, , , , 
2018/4/6, , 92, , , , 
2018/4/7, , 146, , , , 
2018/4/8, , 128, , , , 
2018/4/9, , 46, , , , 
2018/4/10, , 91, , , , 
2018/4/11, , 31, , , , 
2018/4/12, , 59, , , , 
2018/4/13, , 101, , , , 
2018/4/14, , 106, , , , 
2018/4/15, , 166, , , , 
2018/4/16, , 78, , , , 
2018/4/17, , 82, , , , 
2018/4/18, , 91, , , , 
2018/4/19, , 85, , , , 
2018/4/20, , 45, , , , 
2018/4/21, , 43, , , , 
2018/4/22, , 76, , , , 
2018/4/23, , 67, , , , 
2018/4/24, , 39, , , , 
2018/4/25, , 44, , , , 
2018/4/26, , 44, , , , 
2018/4/27, , 61, , , , 
2018/4/28, , 42, , , , 
2018/4/29, , 32, , , , 
2018/4/30, , 39, , , , 
2018/5/1, , 43, , , , 
2018/5/2, , 56, , , , 
2018/5/3, , 77, , , , 
2018/5/4, , 96, , , , 
2018/5/5, , 70, , , , 
2018/5/6, , 26, , , , 
2018/5/7, , 60, , , , 
2018/5/8, , 72, , , , 
2018/5/9, , 83, , , , 
2018/5/10, , 65, , , , 
2018/5/11, , 64, , , , 
2018/5/12, , 53, , , , 
2018/5/13, , 68, , , , 
2018/5/14, , 61, , , , 
2018/5/15, , 52, , , , 
2018/5/16, , 53, , , , 
2018/5/17, , 58, , , , 
2018/5/18, , 66, , , , 
2018/5/19, , 71, , , , 
2018/5/20, , 60, , , , 
2018/5/21, , 56, , , , 
2018/5/22, , 47, , , , 
2018/5/23, , 37, , , , 
2018/5/24, , 40, , , , 
2018/5/25, , 161, , , , 
2018/5/26, , 53, , , , 
2018/5/27, , 64, , , , 
2018/5/28, , 66, , , , 
2018/5/29, , 56, , , , 
2018/5/30, , 60, , , , 
2018/5/31, , 67, , , , 
2018/6/1, , 67, , , , 
2018/6/2, , 74, , , , 
2018/6/3, , 72, , , , 
2018/6/4, , 60, , , , 
2018/6/5, , 54, , , , 
2018/6/6, , 66, , , , 
2018/6/7, , 73, , , , 
2018/6/8, , 75, , , , 
2018/6/9, , 93, , , , 
2018/6/10, , 65, , , , 
2018/6/11, , 58, , , , 
2018/6/12, , 70, , , , 
2018/6/13, , 55, , , , 
2018/6/14, , 51, , , , 
2018/6/15, , 39, , , , 
2018/6/16, , 33, , , , 
2018/6/17, , 34, , , , 
2018/6/18, , 40, , , , 
2018/6/19, , 47, , , , 
2018/6/20, , 57, , , , 
2018/6/21, , 65, , , , 
2018/6/22, , 25, , , , 
2018/6/23, , 44, , , , 
2018/6/26, , 47, , , , 
2018/6/27, , 45, , , , 
2018/6/28, , 43, , , , 
2018/6/29, , 53, , , , 
2018/6/30, , 78, , , , 
2018/1/5, , 60, , , , 
2018/1/6, , 82, , , , 1
2018/1/7, , 149, , , , 1
2018/1/8, , 174, , , , 1
2018/1/9, , 123, , , , 1
2018/1/10, , 161, , , , 1
2018/1/11, , 180, , , , 
2018/1/12, , 168, , , , 
2018/1/13, , 76, , , , 
2018/1/14, , 87, , , , 
2018/1/15, , 68, , , , 
2018/1/16, , 99, , , , 
2018/1/17, , 62, , , , 
2018/1/18, , 51, , , , 
2018/1/19, , 75, , , , 
2018/1/20, , 112, , , , 1
2018/1/21, , 127, , , , 1
2018/1/22, , 128, , , , 
2018/1/23, , 110, , , , 
2018/1/24, , 113, , , , 
2018/1/25, , 57, , , , 
2018/1/26, , 34, , , , 1
2018/1/27, , 174, , , , 
2018/1/28, , 106, , , , 
2018/1/29, , 49, , , , 
2018/1/30, , 47, , , , 
2018/1/31, , 71, , , , 
2018/2/1, , 88, , , , 1
2018/2/2, , 162, , , , 
2018/2/3, , 52, , , , 1
2018/2/4, , 128, , , , 2
2018/2/5, , 155, , , , 1
2018/2/6, , 107, , , , 1
2018/2/7, , 140, , , , 1
2018/2/8, , 122, , , , 
2018/2/9, , 130, , , , 1
2018/2/10, , 138, , , , 1
2018/2/11, , 146, , , , 
2018/2/12, , 112, , , , 
2018/2/13, , 36, , , , 1
2018/2/14, , 70, , , , 1
2018/2/15, , 108, , , , 1
2018/2/16, , 144, , , , 1
2018/2/17, , 127, , , , 
2018/2/18, , 80, , , , 
2018/2/19, , 67, , , , 
2018/2/20, , 78, , , , 
2018/2/21, , 105, , , , 
2018/2/22, , 105, , , , 
2018/2/23, , 56, , , , 1
2018/2/24, , 104, , , , 1
2018/2/25, , 111, , , , 
2018/2/26, , 87, , , , 
2018/2/27, , 57, , , , 
2018/2/28, , 61, , , , 1
2018/3/1, , 123, , , , 
2018/3/2, , 111, , , , 
2018/3/3, , 61, , , , 
2018/3/4, , 69, , , , 
2018/3/5, , 75, , , , 
2018/3/6, , 102, , , , 
2018/3/7, , 59, , , , 
2018/3/8, , 62, , , , 
2018/3/9, , 57, , , , 
2018/3/10, , 71, , , , 
2018/3/11, , 98, , , , 
2018/3/12, , 120, , , , 
2018/3/13, , 44, , , , 
2018/3/14, , 52, , , , 
2018/3/15, , 43, , , , 
2018/3/16, , 78, , , , 
