FECHA,PARAM,NE,CE,NO2,SE3,SO2,N2,N,SE2,SUR,NE2,NO,SE,SO
2020-02-11,O3,, 5,, 12, 10,,,,, 13,, 12, 10
2020-02-11,CO,, 26, 4, 20, 32, 11,,,, 3,, 25, 6
2020-02-11,PM10, 42, 18, 51, 49, 47, 61,,, 52, 34, 43, 47, 56
2020-02-11,PM25, 86, 110, 113, 91, 80, 96,,, 70, 94, 75, 85, 85
2020-02-11,SO2,, 3, 4, 1, 5, 10,,,, 5,, 9, 6
2020-02-11,NO2,, 6, 4, 5,, 47,,,, 12,,,
2020-02-12,O3,, 7, 7, 9, 5, 16,,,, 10,, 8, 6
2020-02-12,CO,, 29, 5, 20, 33, 9,,,, 4,, 26, 7
2020-02-12,PM10, 28, 39, 48, 32, 43, 51,,, 40, 31, 43, 36, 55
2020-02-12,PM25, 58, 56, 87, 60, 80, 85,,, 60, 58, 57, 58, 77
2020-02-12,SO2,, 4, 4, 1, 4, 7,,, 4, 4,, 10, 6
2020-02-12,NO2,, 6, 10, 4,, 77,,,, 12,,,
2020-02-13,O3,, 36, 36, 28, 33, 40,,,, 30,, 33, 30
2020-02-13,CO,, 30, 5, 24, 30, 9,,,, 6,, 26, 8
2020-02-13,PM10, 42, 40, 47, 51, 35, 43,,, 28, 37, 42, 31, 54
2020-02-13,PM25, 72, 92, 93, 52, 69, 71,,, 63, 59, 69, 64, 95
2020-02-13,SO2,, 4, 3, 3, 6, 8,,, 38, 6,, 9, 4
2020-02-13,NO2,, 5, 15, 8,, 40,,,, 18,,,
2020-02-14,O3,, 32, 28, 31, 27, 34,,,, 17,, 30, 26
2020-02-14,CO,, 25, 3, 24, 27, 10,,,, 7,, 24, 5
2020-02-14,PM10, 39, 21, 33, 41, 28, 52,,, 34, 48, 30, 30, 33
2020-02-14,PM25, 60, 77, 74, 68, 55, 85,,, 35, 57, 56, 42, 69
2020-02-14,SO2,, 3, 2, 1, 4, 13,,, 2, 10,, 8, 3
2020-02-14,NO2,, 5, 7, 10,, 41,,,, 20,,,
2020-02-15,O3,, 24, 36, 22, 25, 57,,,, 24,, 26, 27
2020-02-15,CO,, 27, 6, 9, 30, 4,,,, 6,, 26, 7
2020-02-15,PM10, 48, 42, 52, 38, 45, 34,,, 48, 39, 50, 41, 57
2020-02-15,PM25, 69, 78, 97, 61, 45, 67,,, 47, 73, 58, 59, 62
2020-02-15,SO2,, 7, 3,, 7, 13,,, 27, 11,, 8, 8
2020-02-15,NO2,, 10, 13, 11,, 32,,,,,,,
2020-02-16,O3,, 70, 63, 29, 58, 92,,,, 36,,, 58
2020-02-16,CO,, 31, 9, 14, 32, 8,,,, 7,,, 11
2020-02-16,PM10, 75, 49, 63, 69, 54, 47,,, 53, 57, 56,, 69
2020-02-16,PM25, 86, 114, 130, 68, 75, 79,,, 57, 79, 86, 68, 103
2020-02-16,SO2,, 11, 4, 18, 11, 9,,, 33, 11,,, 11
2020-02-16,NO2,, 10, 13, 23,, 47,,,,,,,
2020-02-17,O3,, 59, 68, 25, 51, 63,,,, 29,, 49, 55
2020-02-17,CO,, 33, 9, 10, 33, 12,,,, 6,, 32, 12
2020-02-17,PM10, 58, 56, 63, 56, 52, 63, 45,, 51, 53, 61,, 76
2020-02-17,PM25, 119, 152, 139, 104, 87, 108,,, 79, 83, 97,, 120
2020-02-17,SO2,, 7, 4, 3, 7, 14,,, 42, 11,, 12, 11
2020-02-17,NO2,, 13, 14, 17,, 36,,,,,,,
2020-02-18,O3,, 36, 31, 26, 34, 85,,,, 26,, 38, 34
2020-02-18,CO,, 32, 7, 7, 34, 13,,,, 4,, 29, 9
2020-02-18,PM10, 58, 60, 98, 53, 53, 63, 48,, 60, 59, 57, 46, 77
2020-02-18,PM25, 78, 125, 128, 78, 80, 90, 71,, 62, 76, 79, 83, 101
2020-02-18,SO2,, 6, 4, 4, 6, 16,,, 1, 5,, 9, 6
2020-02-18,NO2,, 10, 16, 9,, 50,,,,,,,
2020-02-19,O3,, 12, 15, 13, 8,,,,, 14,, 12, 8
2020-02-19,CO,, 29, 4, 4, 30, 10,,,, 3,, 26, 4
2020-02-19,PM10, 21, 28, 24, 32, 29, 57, 25,, 31, 16, 16, 52, 37
2020-02-19,PM25, 77, 112, 121, 76, 77, 86, 69,, 68, 84, 72, 75, 99
2020-02-19,SO2,, 3, 3, 2, 3, 13,,, 60, 1,, 8, 4
2020-02-19,NO2,, 6,, 9,, 46,,,,,,,
2020-02-20,O3,, 11, 11, 16, 7,,,,, 14,, 14, 7
2020-02-20,CO,, 29, 6, 1, 29, 8,,,, 3,, 25, 4
2020-02-20,PM10, 17, 18, 16, 25, 18, 35, 13,, 23, 15, 9, 20, 28
2020-02-20,PM25, 53, 75,, 39, 65, 62, 48,, 38, 38, 34, 51, 70
2020-02-20,SO2,, 3, 3, 2, 3, 9,,, 60, 3,, 8, 7
2020-02-20,NO2,, 6,, 7,, 52,,,,,,,
2020-02-21,O3,, 29, 27, 25, 26,,,,, 28,, 27, 24
2020-02-21,CO,, 27, 5, 2, 27, 8,,,, 5,, 24, 4
2020-02-21,PM10, 20, 18, 21, 28, 19, 29, 19,, 31, 21, 16, 15, 29
2020-02-21,PM25, 38, 64,, 27, 42, 46, 32,, 27, 28, 25, 36, 63
2020-02-21,SO2,, 3, 1, 7, 3, 7,,, 43, 2,, 8, 6
2020-02-21,NO2,, 4,, 9,, 57,,,,,,,
2020-02-22,O3,, 34, 30, 25, 28,,,,, 26,, 32, 24
2020-02-22,CO,, 27, 5, 2, 26, 4,,,, 6,, 25, 3
2020-02-22,PM10, 28, 18, 37, 32, 20, 30, 27,, 32, 34, 21, 19, 27
2020-02-22,PM25, 57, 51,, 43, 44, 62, 43,, 43, 44, 36, 33, 60
2020-02-22,SO2,, 3, 2, 4, 4, 5,,, 65, 6,, 8, 6
2020-02-22,NO2,, 4,, 7,, 31,,,,,,,
2020-02-23,O3,, 39, 40, 29, 31,,,,, 36,, 37, 29
2020-02-23,CO,, 32, 10, 4, 31, 4,,,, 6,, 29, 11
2020-02-23,PM10, 48, 41, 57, 47, 45, 32, 44,, 42, 38, 43, 24, 65
2020-02-23,PM25, 56, 74,, 58, 36, 59, 62,, 46, 56, 46, 51, 61
2020-02-23,SO2,, 5, 3, 9, 9, 8,,, 56, 8,, 10, 16
2020-02-23,NO2,, 9,, 14,, 28,,,,,,,
2020-02-24,O3,, 39, 31, 29, 35,,,,, 31,, 37, 35
2020-02-24,CO,, 33, 7, 2, 31, 9,,,, 5,, 29, 6
2020-02-24,PM10, 62, 52, 47, 46, 58, 48, 51,, 51, 45, 61, 42, 61
2020-02-24,PM25, 91,,,, 74, 78, 83,, 55, 73, 69, 66, 110
2020-02-24,SO2,, 6, 3, 4, 11, 10,,, 1, 4,, 9, 9
2020-02-24,NO2,, 8,, 12,, 39,,,,,,,
2020-02-25,O3,, 53, 45, 35, 43,,,,, 39,, 51, 44
2020-02-25,CO,, 30, 6, 2, 29, 15,,,, 5,, 27, 6
2020-02-25,PM10, 49, 38, 59, 51, 43, 74, 43, 496, 44, 48, 48, 45, 60
2020-02-25,PM25, 79,, 77, 73, 74, 79, 72,, 51, 53, 78, 64, 79
2020-02-25,SO2,, 6, 3, 7, 8, 15,, 18, 1, 5,, 11, 9
2020-02-25,NO2,, 7,, 12,, 58,, 2,,,,,
2020-02-26,O3,, 37, 34, 30, 32,,,,, 33,, 35, 33
2020-02-26,CO,, 27, 3, 3, 26, 7,,,, 5,, 24, 7
2020-02-26,PM10, 37, 40, 50, 47, 41, 50, 34, 54, 47, 38, 34, 36, 49
2020-02-26,PM25, 49,, 78, 58, 52, 61, 50,, 43, 50, 44, 45, 67
2020-02-26,SO2,, 3, 1, 3, 4, 9,, 6, 3, 1,, 8, 7
2020-02-26,NO2,, 3,, 7,, 54,,,,,,,
2020-02-27,O3,, 42, 39, 31, 33,,,,, 33,, 40, 35
2020-02-27,CO,, 28, 6, 4, 27, 4,,,, 8,, 25, 11
2020-02-27,PM10, 34, 22, 43, 45, 28, 51, 31, 34, 30, 38, 38, 30, 41
2020-02-27,PM25, 28,, 52, 41, 44, 39, 27,, 29, 24, 24, 24,
2020-02-27,SO2,, 4, 3, 5, 5, 2,, 7, 65, 12,, 9, 7
2020-02-27,NO2,, 5,, 16,, 59,,,,,,,
2020-02-28,O3,, 44, 43, 31, 39,,,,, 31,, 43, 41
2020-02-28,CO,, 32, 7, 5, 30, 5,,,, 10,, 28, 15
2020-02-28,PM10, 49, 44, 55, 59, 44, 35, 46, 39, 37, 54, 57, 44, 69
2020-02-28,PM25, 35,, 53, 50, 47, 67, 42,, 39, 53, 37, 32,
2020-02-28,SO2,, 9, 3, 12, 9, 9,, 9, 55, 12,, 12, 10
2020-02-28,NO2,, 11,, 20,, 49,,,,,,,
2020-02-29,O3,, 46, 47, 26, 40,,,,, 29,, 40, 38
2020-02-29,CO,, 31, 7, 2, 31, 7,,,, 8,, 27, 12
2020-02-29,PM10, 43, 39, 56, 49, 41, 52, 38, 39, 48, 46, 49, 41, 56
2020-02-29,PM25, 46, 67, 86, 64, 63, 74, 65,, 52, 65, 63, 47, 54
2020-02-29,SO2,, 7, 2, 4, 8, 12,, 6, 45, 13,, 9, 11
2020-02-29,NO2,, 7,, 12,, 54,,,,,,,
2020-03-01,O3,, 64, 70, 36, 57,,,,, 62,, 54, 60
2020-03-01,CO,, 32, 8, 3, 32, 6,,,, 7,, 28, 9
2020-03-01,PM10, 46, 43,, 47, 45, 48, 40, 42, 43, 40, 36, 46, 54
2020-03-01,PM25, 52, 93, 105, 54, 64, 65, 51,, 48, 66, 56, 58, 80
2020-03-01,SO2,, 7, 3, 9, 10, 9,, 6, 60, 11,, 10, 16
2020-03-01,NO2,, 8,, 14,, 54,,,,,,,
2020-03-02,O3,, 23, 26, 20, 25,,,,, 23,, 31, 20
2020-03-02,CO,, 35, 6, 3, 31, 8,,,, 6,, 29, 12
2020-03-02,PM10, 59, 50, 51, 51, 39, 51, 48, 45, 37, 50, 56, 60, 67
2020-03-02,PM25, 57, 84, 102, 60, 63, 67, 75,, 56, 60, 53, 60, 70
2020-03-02,SO2,, 9, 3, 7, 9, 8,, 5, 43, 5,, 11, 10
2020-03-02,NO2,, 12,, 15,, 41,,,,,,,
2020-03-03,O3,, 23, 28, 21, 20,,,,, 18,, 29, 19
2020-03-03,CO,, 36, 11, 3, 36, 12,,,, 8,, 29, 10
2020-03-03,PM10, 63, 69, 66, 69, 78, 64, 62, 53, 64, 63, 52, 58, 86
2020-03-03,PM25, 76, 89, 74, 67, 56, 86, 62,, 27, 62, 55, 51, 68
2020-03-03,SO2,, 11, 5, 13, 7, 9,, 6, 1, 2,, 10, 12
2020-03-03,NO2,, 10,, 16,, 49,,,,,,,
2020-03-04,O3,, 38, 29, 21, 34,,,,, 34,, 34, 31
2020-03-04,CO,, 31, 7, 3, 30, 12,,,, 5,, 27, 5
2020-03-04,PM10, 55, 52, 68, 62, 67, 65, 64, 45, 58, 59, 43, 53, 87
2020-03-04,PM25, 105, 134, 122, 107, 111, 111, 92,, 109, 97, 79, 97, 119
2020-03-04,SO2,, 4, 5, 5, 5, 13,, 4, 4, 3,, 9, 6
2020-03-04,NO2,, 7,, 16, 52, 72,,,,,,,
2020-03-05,O3,, 41, 35, 31, 37,,,,, 36,, 39, 37
2020-03-05,CO,, 30, 6, 2, 29, 7,,,, 5,, 25, 6
2020-03-05,PM10, 19, 26, 33, 32, 33, 59, 20, 30, 31, 20, 20, 19, 36
2020-03-05,PM25, 56, 82, 90, 75, 64, 82, 46,, 58, 54, 43, 55, 72
2020-03-05,SO2,, 5, 5, 3, 6, 7,, 4, 41, 2,, 9, 11
2020-03-05,NO2,, 6,, 9,, 73,,,,,,,
2020-03-06,O3,, 44, 37, 33, 40,,,,, 26,, 42, 39
2020-03-06,CO,, 31, 7, 4, 28, 5,,,, 8,, 27, 6
2020-03-06,PM10, 44, 29, 47, 54, 33, 25, 38, 40, 31, 47, 29, 37, 35
2020-03-06,PM25, 20, 55, 76, 29, 36, 49, 22,, 38, 30, 18, 19, 33
2020-03-06,SO2,, 4, 5, 10, 4, 7,, 9, 35, 9,, 12, 9
2020-03-06,NO2,, 5,, 19,, 65,,,,,,,
2020-03-07,O3,, 45, 35, 29, 40,,,,, 32,, 41, 37
2020-03-07,CO,, 31, 7, 2, 28, 7,,,, 8,, 26, 6
2020-03-07,PM10, 42, 28, 32, 47, 37, 45, 34, 30, 33, 47, 25, 33, 44
2020-03-07,PM25, 48, 63, 70, 55, 36, 62, 46,, 39, 52, 28, 33, 31
2020-03-07,SO2,, 4, 5, 11, 5, 11,, 7, 1, 13,, 9, 8
2020-03-07,NO2,, 3,, 8,, 50,,,,,,,
2020-03-08,O3,, 37,, 25, 31,,,,, 27,, 35, 31
2020-03-08,CO,, 32,, 2, 29, 5,,,, 7,, 27, 4
2020-03-08,PM10, 39, 34,, 44, 41, 37, 37, 28, 39, 34, 27, 36, 41
2020-03-08,PM25,, 78, 89, 55, 44, 61, 53,, 41, 65, 40, 47, 56
2020-03-08,SO2,, 4,, 4, 5, 7,, 5, 19, 14,, 8, 7
2020-03-08,NO2,, 4,, 5,, 46,,,,,,,
2020-03-09,O3,, 30, 20, 23, 24,,,,, 23,, 29, 23
2020-03-09,CO,, 33, 9, 3, 30, 6,,,, 5,, 27, 4
2020-03-09,PM10, 39, 37, 56, 52, 51, 34, 34, 28, 47, 42, 32, 37, 49
2020-03-09,PM25, 66, 99,, 61, 62, 64, 65,, 54, 58, 55, 59, 77
2020-03-09,SO2,, 3, 2, 5, 5, 8,, 4, 14, 5,, 8, 8
2020-03-09,NO2,, 6,, 10,, 49,,,,,,,
2020-03-10,O3,, 29, 28, 19, 23,,,,, 18,, 30, 23
2020-03-10,CO,, 35, 10, 1, 33, 8,,,, 5,, 28, 6
2020-03-10,PM10, 47, 47, 57, 51, 62, 46, 47, 40, 57, 42, 33, 45, 64
2020-03-10,PM25, 68, 101, 108, 69, 62, 62, 51,, 53, 51, 54, 54, 76
2020-03-10,SO2,, 6, 4, 8, 9, 8,, 5,, 6,, 10, 10
2020-03-10,NO2,, 7,, 10,, 58,,,,,,,
2020-03-11,O3,, 37, 49, 21, 33,,,,, 22,, 32, 34
2020-03-11,CO,, 34, 8, 1, 31, 7,,,, 5,, 28, 3
2020-03-11,PM10, 47, 39, 52, 52, 57, 46, 47, 45, 45, 48, 30, 36, 49
2020-03-11,PM25, 67, 103, 115, 59, 77, 66, 61, 70, 62, 61, 48, 60, 93
2020-03-11,SO2,, 3, 4, 5, 5, 7,, 8, 43, 7,, 8, 7
2020-03-11,NO2,, 5,, 5,, 47,,,,,,,
2020-03-12,O3,, 51, 48, 24, 48,,,,, 25,, 48, 50
2020-03-12,CO,, 37, 11, 2, 34, 9,,,, 6,, 30, 6
2020-03-12,PM10, 53, 50, 64, 61, 64, 53, 57, 33, 61, 49, 52, 50, 66
2020-03-12,PM25, 77, 101, 108, 76, 67, 72, 73, 76, 49, 64, 51, 63, 82
2020-03-12,SO2,, 6, 6, 11, 8, 9,, 4, 38, 8,, 9, 12
2020-03-12,NO2,, 9,, 11,, 58,,,,,,,
2020-03-13,O3,, 64, 65, 27, 59,,,,, 26,, 55, 58
2020-03-13,CO,, 37, 9, 1, 32, 9,,,, 6,, 29, 5
2020-03-13,PM10, 57, 53, 63, 53, 68, 54, 49, 43, 56, 53, 49, 54, 73
2020-03-13,PM25, 68, 106, 112, 76, 85, 68, 69, 77, 71, 72, 66, 67, 86
2020-03-13,SO2,, 7, 7, 15, 9, 10,, 6, 48, 9,, 13, 18
2020-03-13,NO2,, 8,, 8,, 59,,,,,,,
2020-03-14,O3,, 60, 46, 25, 60,,,,, 33,, 34, 57
2020-03-14,CO,, 35, 8, 1, 30, 7,,,, 5,, 28, 2
2020-03-14,PM10, 61, 56, 62, 62, 70, 57, 52, 43, 64, 59, 52, 57, 67
2020-03-14,PM25, 60, 107, 108, 74, 86, 86, 69, 84, 69, 80, 67, 70, 91
2020-03-14,SO2,, 5, 7, 8, 6, 8,, 12, 33, 7,, 13, 18
2020-03-14,NO2,, 5,, 6,, 58,,,,,,,
2020-03-15,O3,, 19, 15, 16, 8,,,,, 13,,, 6
2020-03-15,CO,, 34, 7, 1, 28, 6,,,, 4,,,
2020-03-15,PM10, 40, 31, 40, 39, 55, 34, 34, 49, 43, 38, 27,, 51
2020-03-15,PM25,, 135, 132, 102, 110, 110, 90, 111, 94, 116, 90, 101, 107
2020-03-15,SO2,, 4, 7, 6, 9, 14,, 8,, 6,,, 8
2020-03-15,NO2,, 3,, 4,, 46,,,,,,,
2020-03-16,O3,,,,,,,,,,,,,
2020-03-16,CO,,,,,,,,,,,,,
2020-03-16,PM10,,,,,,,, 26,,,,,
2020-03-16,PM25,, 85, 82, 42, 74, 53, 51, 58,, 68, 50,, 57
2020-03-16,SO2,,,,,,,, 4,,,,,
2020-03-16,NO2,,,,,,,,,,,,,
2020-03-17,O3,,,,,,,,,,,,,
2020-03-17,CO,,,,,,,,,,,,,
2020-03-17,PM10,,,,,,,,,,,,,
2020-03-17,PM25,,,,,,,,,,,,,
2020-03-17,SO2,,,,,,,,,,,,,
2020-03-17,NO2,,,,,,,,,,,,,
2020-03-18,O3,,,,,,,,,,,,,
2020-03-18,CO,,,,,,,,,,,,,
2020-03-18,PM10,,,,,,,,,,,,,
2020-03-18,PM25,,,,,,,,,,,,,
2020-03-18,SO2,,,,,,,,,,,,,
2020-03-18,NO2,,,,,,,,,,,,,
2020-03-19,O3,,,,,,,,,,,,,
2020-03-19,CO,,,,,,,,,,,,,
2020-03-19,PM10,,,,,,,,,,,,,
2020-03-19,PM25,,,,,,,,,,,,,
2020-03-19,SO2,,,,,,,,,,,,,
2020-03-19,NO2,,,,,,,,,,,,,
2020-03-20,O3,, 20, 16, 14, 18,,,,,,, 14, 18
2020-03-20,CO,, 38, 7, 1, 28, 8,,,, 1,, 29, 1
2020-03-20,PM10, 37, 38, 41, 51, 48, 45, 36,, 41, 32, 37, 33, 46
2020-03-20,PM25,,,,,,,,,,,,,
2020-03-20,SO2,, 4, 6, 3, 4, 5,,,,,, 12, 9
2020-03-20,NO2,, 5,, 10,, 91,,,,,,,
2020-03-21,O3,, 18, 16, 13, 14,,,,,,, 15, 13
2020-03-21,CO,, 37, 7, 2, 26, 7,,,, 2,, 28, 1
2020-03-21,PM10, 14, 12, 13, 30, 25, 30, 14, 28, 14, 19, 12, 6, 20
2020-03-21,PM25, 55, 96, 102, 65, 72, 72, 53, 59, 83, 47, 56, 55, 65
2020-03-21,SO2,, 2, 5, 3, 4, 14,, 3,,,, 12, 7
2020-03-21,NO2,, 5,, 7,, 50,,,,,,,
2020-03-22,O3,, 29, 25, 18, 22,,,,,,, 25, 22
2020-03-22,CO,, 37, 9, 1, 27, 6,,,, 2,, 29, 1
2020-03-22,PM10, 30, 35, 32, 32, 46, 36, 38, 19, 27, 31, 30, 26, 42
2020-03-22,PM25, 39, 61,, 30, 52, 53, 37, 41, 20, 53, 34, 25, 49
2020-03-22,SO2,, 5, 6, 6, 5, 8,, 3,,,, 12, 11
2020-03-22,NO2,, 5,, 6,, 45,,,,,,,
2020-03-23,O3,, 55, 63, 23, 50,,,,,,, 45, 55
2020-03-23,CO,, 39, 11, 2, 28, 7,,,, 1,, 30, 1
2020-03-23,PM10, 47, 50, 62, 47, 61, 43, 52, 27, 48, 52, 42, 42, 62
2020-03-23,PM25, 45, 116, 132, 49, 86, 46, 62, 54, 56, 54, 64, 62, 91
2020-03-23,SO2,, 5, 6, 4, 5, 9,, 4,,,, 12, 12
2020-03-23,NO2,, 7,, 9,, 45,,,,,,,
2020-03-24,O3,, 61, 41, 25, 57,,,,,,, 54, 56
2020-03-24,CO,, 39, 8, 1, 27, 25,,,,,, 31, 3
2020-03-24,PM10, 53, 49, 53, 57, 61, 48, 38, 38, 47, 60, 42, 44, 69
2020-03-24,PM25, 81, 122, 131, 59, 90, 82, 76, 71, 82, 70, 71, 73, 108
2020-03-24,SO2,, 5, 7, 5, 7, 32,, 4,,,, 13, 14
2020-03-24,NO2,, 6,, 11,, 98,,,,,,,
2020-03-25,O3,, 57, 60, 25, 53,,,,,,, 44, 56
2020-03-25,CO,, 37, 9, 1, 25,,,,, 1,, 29,
2020-03-25,PM10, 58, 41, 56, 69, 48, 56, 47, 45, 40, 65, 44, 40, 47
2020-03-25,PM25, 67, 116, 105, 68, 74, 73, 67, 80, 60, 69, 57, 67, 89
2020-03-25,SO2,, 6, 7, 7, 6,,, 6,,,, 13, 9
2020-03-25,NO2,, 4,, 12,,,,,,,,,
2020-03-26,O3,, 62, 59, 27, 57,,,,,,, 46, 59
2020-03-26,CO,, 38, 9, 1, 26,,,,,,, 30, 1
2020-03-26,PM10, 58, 51, 60, 63, 64, 56, 47, 44, 50, 64, 44, 49, 62
2020-03-26,PM25, 71, 107, 116, 85, 61, 110, 75, 83, 58, 123, 69, 64, 66
2020-03-26,SO2,, 7, 7, 4, 9,,, 6,,,, 13, 19
2020-03-26,NO2,, 5,, 5,,,,,,,,,
2020-03-27,O3,, 72, 66, 32, 63,,,,,,, 25, 62
2020-03-27,CO,, 39, 10, 1, 27,,,,,,, 29, 3
2020-03-27,PM10, 59, 53, 66, 63, 59, 53, 45, 46, 53, 64, 50, 43, 72
2020-03-27,PM25, 89, 132, 134, 90, 92, 95, 96, 103, 81, 80, 74, 86, 93
2020-03-27,SO2,, 12, 7, 13, 12,,, 4,,,, 14, 20
2020-03-27,NO2,, 8,, 10,,,,,,,,,
2020-03-28,O3,, 40, 34, 25, 37,,,,,,, 36, 35
2020-03-28,CO,, 38, 7,, 25,,,,,,, 30,
2020-03-28,PM10, 59, 55, 55, 64, 68, 55, 50, 50, 57, 60, 48, 55, 65
2020-03-28,PM25, 74, 123, 128, 88, 80, 94, 79, 96, 74, 86, 66, 65, 90
2020-03-28,SO2,, 5, 7, 4, 8,,, 12,,,, 14, 11
2020-03-28,NO2,, 4,, 6,,,,,,,,,
2020-03-29,O3,, 31, 31, 21, 28,,,,,,, 27, 26
2020-03-29,CO,, 37, 6,, 24,,,,,,, 28,
2020-03-29,PM10, 38, 37, 42, 45, 43, 39, 30, 46, 39, 42, 34, 34, 43
2020-03-29,PM25, 74, 121, 113, 79, 82, 91, 76, 92, 77,, 59, 77, 77
2020-03-29,SO2,, 4, 6, 3, 4,,, 5,,,, 13, 10
2020-03-29,NO2,, 3,, 5,,,,,,,,,
2020-03-30,O3,, 52, 58, 22, 51,,,,,,, 32, 50
2020-03-30,CO,, 41, 9, 1, 28,,,,,,, 30, 1
2020-03-30,PM10, 46, 58, 59, 49, 72, 55, 48, 32, 50, 48, 50, 40, 74
2020-03-30,PM25, 57, 98, 95, 46, 63, 110, 56, 60, 56, 61, 57, 56, 68
2020-03-30,SO2,, 13, 5, 7, 11,,, 3,,,, 17, 16
2020-03-30,NO2,, 8,, 10,,,,,,,,,
2020-03-31,O3,, 56, 22, 28, 47,,,,,,, 48, 46
2020-03-31,CO,, 38, 11, 2, 26,,,,,,, 29, 2
2020-03-31,PM10, 46, 42, 99, 57, 51, 48, 42, 36, 41, 56, 41, 36, 55
2020-03-31,PM25, 78, 144, 133, 72, 117, 129, 88, 74, 79, 63, 84, 68, 122
2020-03-31,SO2,, 5, 7, 7, 5,,, 4,,,, 14, 11
2020-03-31,NO2,, 5,, 12,,,,,,,,,
2020-04-01,O3,, 40, 33, 24, 34,,,,,,, 35, 33
2020-04-01,CO,, 23, 13,, 24,,,,,,, 19,
2020-04-01,PM10, 45, 29, 42, 52, 41, 40, 31, 41, 35, 57, 29, 29, 38
2020-04-01,PM25, 58, 105, 141, 64, 65, 77, 91, 70, 44, 60, 53, 91, 75
2020-04-01,SO2,, 3, 3, 6, 6,,, 6,,,, 12, 10
2020-04-01,NO2,, 2,, 5,,,,,,,,,
2020-04-02,O3,, 50, 41, 20, 43, 36,,,,,, 37, 44
2020-04-02,CO,, 5, 21, 1, 26, 6,,,,,, 4,
2020-04-02,PM10, 43, 37, 53, 56, 54, 40, 36, 39, 42, 48, 31, 30, 48
2020-04-02,PM25, 61, 88, 94, 59, 52, 72, 56, 65, 45, 79, 48, 51, 56
2020-04-02,SO2,, 4, 5, 14, 5, 13,, 4,,,, 12, 13
2020-04-02,NO2,, 3,, 5,, 18,,,,,,,
2020-04-03,O3,, 25, 22, 13, 20, 22,,,,,, 21, 22
2020-04-03,CO,, 6, 15, 1, 26, 3,,,,,, 5,
2020-04-03,PM10, 50, 46, 69, 55, 61, 46, 46, 35, 41, 70, 37, 40, 48
2020-04-03,PM25, 76, 123, 114, 78, 83, 64,, 83, 64, 53, 59, 65, 77
2020-04-03,SO2,, 4, 8, 5, 5, 12,, 10,,,, 10, 9
2020-04-03,NO2,, 3,, 5,, 19,,,,,,,
2020-04-04,O3,, 28, 26, 12, 22, 10,,,,,, 23, 20
2020-04-04,CO,, 6, 10, 1, 26, 3,,,,,, 3,
2020-04-04,PM10, 27, 30, 25, 37, 42, 28, 19, 37, 35, 23, 20, 24, 39
2020-04-04,PM25, 79, 119, 109, 71, 81, 137, 80, 81, 67, 73, 68, 71, 77
2020-04-04,SO2,, 4, 4, 3, 3, 7,, 4,,,, 11, 9
2020-04-04,NO2,, 4,, 5,, 29,,,,,,,
2020-04-05,O3,, 21, 21, 15, 17, 8,,,,,, 22, 18
2020-04-05,CO,, 5, 8, 1, 23, 3,,,,,,,
2020-04-05,PM10, 32, 10, 23, 29, 28, 10, 24, 20, 14, 19, 17, 5, 20
2020-04-05,PM25, 52, 101, 85, 53, 66, 163, 37, 49, 50, 35, 42, 46, 68
2020-04-05,SO2,, 3, 4, 3, 4, 6,, 3,,,, 12, 9
2020-04-05,NO2,, 3,, 4,, 35,,,,,,,
2020-04-06,O3,, 37, 28, 16, 33, 13,,,,,, 32, 34
2020-04-06,CO,, 7, 12,, 25, 6,,,,,, 1,
2020-04-06,PM10, 24, 29, 27, 32, 39, 35, 25, 22, 29, 21, 23, 25, 39
2020-04-06,PM25, 80,,, 22, 52,, 53, 34, 32, 18, 41, 20, 52
2020-04-06,SO2,, 2, 4, 3, 3, 6,, 4,,,, 12, 9
2020-04-06,NO2,, 5,, 5,, 37,,,,,,,
2020-04-07,O3,, 43, 33, 18, 41, 38,,,,,, 36, 41
2020-04-07,CO,, 7, 17, 1, 25, 6,,,,,,,
2020-04-07,PM10, 31, 30, 42, 39, 46, 34, 29, 29, 34,, 27, 23, 39
2020-04-07,PM25, 60, 124, 104, 46, 59, 79, 48, 49, 32, 49, 48, 63, 72
2020-04-07,SO2,, 3, 5, 5, 3, 5,, 4,,,, 11, 10
2020-04-07,NO2,, 5,, 7,, 38,,,,,,,
2020-04-08,O3,, 58, 28, 21, 56, 37,,,,,, 50, 37
2020-04-08,CO,, 7, 21, 1, 25, 7,,,,,,,
2020-04-08,PM10, 40, 39, 42, 56, 43, 44, 37, 47, 43, 48, 35, 38, 50
2020-04-08,PM25, 67, 114, 107, 62, 67, 68, 55, 56,, 91, 57, 66, 83
2020-04-08,SO2,, 3, 9, 7, 4, 7,, 6,,,, 11, 10
2020-04-08,NO2,, 4,, 10,, 29,,,,,,,
2020-04-09,O3,, 75, 36, 26, 70, 38,,,,,, 48,
2020-04-09,CO,, 7, 23, 1, 24, 9,,,,,,,
2020-04-09,PM10, 43, 40, 46, 63, 46, 46, 38, 46, 43, 47, 36, 43, 39
2020-04-09,PM25, 75, 122, 90, 78, 63, 81, 62, 80,, 69, 56, 78, 68
2020-04-09,SO2,, 4, 10, 8, 5, 19,, 7,,,, 7,
2020-04-09,NO2,, 3,, 7,, 52,,,,,,,
2020-04-10,O3,, 34, 30, 18, 29, 13,,,,,, 30,
